"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1",25.2892815854923,-0.534869760056934,0.273362065950691,-1.95663490542032,0.0503904081000809,0.186049686268218
"2",19.2101042121408,-0.476776606561209,0.31826042062975,-1.49807068569129,0.134114886372216,0.339952491317346
"3",313.0370897465,0.00516791267880234,0.191435056892594,0.0269956441766141,0.978463208210295,0.991381121352397
"4",2.59624522413883,2.28717550433044,0.908650448186349,2.51711261343193,0.0118321004238511,NA
"5",11.4117420791848,0.946943113301295,0.418404888586033,2.2632219152635,0.0236220129288707,0.11312174948119
"6",26.5665858850651,-0.655131031185738,0.230558199039083,-2.841499603641,0.0044901907781837,0.0343138096120945
"7",36.4006397458838,0.202597775497403,0.231552522285318,0.874953870067386,0.381599005969064,0.636057123165625
"8",293.489159017873,0.00993122377609246,0.12425109685222,0.0799286608141924,0.936293994714551,0.975227386351541
"9",130.69647056408,0.588765682605071,0.160488471520306,3.66858551911983,0.000243896112804142,0.00394556287756636
"10",33.5822457737126,0.524280601631765,0.244288707045932,2.14615160877326,0.0318608849151688,0.138627517357073
"11",12.0288739992307,0.646898232997996,0.384425195214961,1.68276752161436,0.0924201046798933,0.266952213879367
"12",113.309489462132,0.167839198972882,0.145162309565968,1.15621747459597,0.247592213873545,0.492861542738343
"13",23.2140120207479,-0.0128751625734165,0.271036159554176,-0.047503486599702,0.962111951569943,0.984772363596137
"14",39.2561482009537,-0.00432680609753705,0.251585895469202,-0.0171981266655177,0.986278556673451,0.993162131189598
"15",11.9475467772314,-0.0366238785282522,0.385506032713802,-0.0950020892550899,0.924313167442773,0.969185347373861
"16",54.9821148944053,0.0423954746652556,0.192410536264148,0.220338633675723,0.82560743407986,0.92083055495549
"17",174.934891068062,-0.574098187713743,0.125426021884691,-4.57718565164679,4.71273194358217e-06,0.000166655138436283
"18",16.5488137230349,0.276715440939216,0.327998123192152,0.843649464351074,0.398865314741507,0.652474916223408
"19",346.328670528631,-0.247466444250325,0.151862491470737,-1.62954289669355,0.103198141605432,0.284366460481889
"20",32.0872715766595,0.932135073324142,0.262396598678887,3.55239007676643,0.000381748481849589,0.00564330645094864
"21",42.4146957954699,0.9532952263019,0.235231135845788,4.05258947917021,5.06538407497186e-05,0.00114192752240147
"22",31.124279240369,0.0886888052641946,0.207972092586388,0.426445703177001,0.669783104701868,0.833071606434358
"23",87.6847786685305,-0.0710364510118525,0.184899148398742,-0.384190255212317,0.700837440361379,0.851151733125755
"24",6.87583771787752,-0.0298942266581094,0.461548620766637,-0.0647693987438524,0.948357606537312,NA
"25",3.57157535492368,-0.760209012871393,0.660454764414531,-1.15103872942046,0.249716302653595,NA
"26",18.9612493867823,0.383789781701711,0.342825807807175,1.11948917777385,0.262931505269526,0.511539341697508
"27",109.213043988613,-0.175939070571226,0.228785447041553,-0.769013382827937,0.441885365909622,0.683775424640071
"28",28.7170442886855,0.0123193187621297,0.293305632523555,0.0420016440057297,0.96649738754816,0.986839758630933
"29",12.3059471109806,0.511121748909001,0.346304419109392,1.47593192782084,0.139962167331593,0.348167956941417
"30",104.33100595839,0.221984478325807,0.157044287811488,1.41351513906874,0.15750431323899,0.374995417724777
"31",3.4433356477518,0.483208799606913,0.634604789693433,0.761432638792946,0.446398698794028,NA
"32",152.024207594338,-0.0898347363915493,0.161718609967786,-0.555500300240302,0.57855250482084,0.779252757613432
"33",14.7598808170487,0.401428663054606,0.38292273306832,1.04832810483201,0.294487465171595,0.547534168491723
"34",11.9875450877784,-0.0158554838647452,0.471909454487544,-0.0335985721709326,0.973197260869424,0.989205460127721
"35",14.2284409121165,0.175058461309018,0.369303859697541,0.47402283163894,0.635483626002118,0.809960932505173
"36",44.7551996295703,0.49467790431971,0.256086471403015,1.93168308192748,0.053398634181895,0.192416457037058
"37",545.86851330757,0.185914376745147,0.114250354887834,1.62725426041494,0.103683107927818,0.285049520042407
"38",5.6750803982784,0.748486433414493,0.503710326889988,1.48594617473063,0.137293358702919,NA
"39",256.891968369616,-0.0223910825479077,0.138470214997953,-0.161703241005574,0.871539552180497,0.946342071438319
"40",178.186136878736,-0.447869334951285,0.130774893208898,-3.42473485515194,0.000615399691947509,0.00816083341490686
"41",53.0783263383998,0.242914066675847,0.212997791796833,1.14045345083929,0.254097435267409,0.500807769996422
"42",340.748541672828,-0.355073298618392,0.113986658351119,-3.1150426177478,0.00183918334871578,0.0181490193052336
"43",157.831318704405,-0.240895162314935,0.19416600331702,-1.2406660187655,0.214729152463237,0.456263327744748
"44",65.4539020016423,0.0552747961989015,0.316530395581316,0.1746271352468,0.861372625352331,0.94253007002928
"45",13.1022345720449,-0.0841986226126925,0.483638803129304,-0.174094018238196,0.861791574169998,0.94253007002928
"46",5.91755660736624,0.605301025674044,0.655115627256598,0.923960596404698,0.355506831610435,NA
"47",52.4159246521273,-0.381259569769608,0.222130792025116,-1.71637424192185,0.08609356788269,0.255588065310998
"48",93.8484398801446,-0.107002563220935,0.183729784846525,-0.582390946085946,0.560303378649051,0.768154422952157
"49",62.5889019974809,-0.308985792363521,0.181416034413669,-1.70318898967312,0.0885327064816926,0.259983322616476
"50",35.655072831249,-0.106137137545346,0.272708008967846,-0.38919699478962,0.697130426366104,0.848936342978575
"51",59.8774510713362,-0.23500755861781,0.231590993857989,-1.01475258041302,0.310223782992945,0.564200444941473
"52",28.2254933493656,-0.0764502010826729,0.23594956693132,-0.324010770932781,0.745929879730272,0.874900333028027
"53",78.8646353969592,-0.238558495008993,0.162668495305383,-1.46653163884709,0.142503508308852,0.351344214369539
