"","gene_id","subL_FC"
"1","2641943196",0.620770427068029
"2","2641943226",0.883887537971089
"3","2641943232",0.930297682508576
"4","2641943238",2.16406572299359
"5","2641943246",0.998748010720175
"6","2641943250",1.20012465356553
"7","2641943251",2.34277420629204
"8","2641943267",1.25210855508752
"9","2641943280",0.763174835114981
"10","2641943367",1.79441796543589
"11","2641943368",1.67316610891224
"12","2641943374",1.58775071666953
"13","2641943375",1.1069202861128
"14","2641943376",0.905833161502197
"15","2641943384",1.12156578882043
"16","2641943466",1.94760074603655
"17","2641943471",0.51627316221233
"18","2641943488",2.13715712029512
"19","2641943515",2.15347142238787
"20","2641943517",2.48781808841014
"21","2641943525",0.570379469031488
"22","2641943528",1.01995560125496
"23","2641943529",1.92855319063085
"24","2641943535",3.23376166874987
"25","2641943585",0.347328928391006
"26","2641943602",0.6194421356117
"27","2641943603",0.67825239206874
"28","2641943604",0.605680301660792
"29","2641943623",1.15920497454931
"30","2641943630",1.39123414868307
"31","2641943640",0.949456563542264
"32","2641943656",1.22020509771289
"33","2641943677",1.22756136262268
"34","2641943678",1.45162772518969
"35","2641943706",0.696154771974307
"36","2641943712",0.317359131171675
"37","2641943727",1.88017121723485
"38","2641943767",1.58505889710733
"39","2641943812",1.35016075309437
"40","2641943814",0.485546338543064
"41","2641943856",0.729665154680209
"42","2641943885",1.49925876521332
"43","2641943905",1.21334545344765
"44","2641943906",2.74052563570202
"45","2641943912",0.713318180626643
"46","2641943981",1.96694952832131
"47","2641943982",1.92344149518376
"48","2641944090",0.83821817942684
"49","2641944101",0.739707486541724
"50","2641944138",1.63093056446267
"51","2641944141",1.14204033262159
"52","2641944166",0.505813159411691
"53","2641944167",1.59647795085202
"54","2641944187",1.55508906252318
"55","2641944188",1.03924057952423
"56","2641944189",1.57533458144307
"57","2641944198",1.1405986270097
"58","2641944199",0.821432206972312
"59","2641944227",1.55631465758322
"60","2641944233",0.652690822187308
"61","2641944242",1.56959514632521
"62","2641944259",1.09771132108346
"63","2641944267",0.785631696771758
"64","2641944297",1.73578242018693
"65","2641944298",2.6848655723612
"66","2641944299",1.97514564554914
"67","2641944300",2.40942714300297
"68","2641944302",1.00691310507055
"69","2641944303",1.54794834485494
"70","2641944304",0.543031386959693
"71","2641944317",0.875210493137265
"72","2641944319",0.866721929964121
"73","2641944322",2.06315169476967
"74","2641944336",1.35543544889263
"75","2641944343",2.41148254708063
"76","2641944347",0.499565858723586
"77","2641944367",0.445150484577683
"78","2641944368",0.675327043298846
"79","2641944371",0.84598901513125
"80","2641944402",0.506581154863126
"81","2641944408",3.53932835491066
"82","2641944409",4.30546937754776
"83","2641944410",1.45562150814978
"84","2641944416",1.64403101573999
"85","2641944427",1.4222100276995
"86","2641944435",0.930969982409978
"87","2641944456",1.95268149852086
"88","2641944459",1.09633731944591
"89","2641944460",2.05191465625321
"90","2641944469",1.62944341148069
"91","2641944471",1.12803072220239
"92","2641944521",0.690662888941644
"93","2641944531",2.60245709507144
"94","2641944533",0.916620099624144
"95","2641944534",0.964096579830804
"96","2641944559",1.96475261234318
"97","2641944560",1.6363502823075
"98","2641944573",1.8573427782218
"99","2641944574",0.909164445914722
"100","2641944604",0.413035435530238
"101","2641944619",1.76917100733119
"102","2641944624",1.54163098883835
"103","2641944644",1.49267133657402
"104","2641944654",1.93015052870398
"105","2641944659",0.504956127816583
"106","2641944660",0.430309448707991
"107","2641944675",1.59837219550167
"108","2641944695",1.21211657011476
"109","2641944702",0.718465663313502
"110","2641944706",0.611382900436425
"111","2641944728",1.07745426142365
"112","2641944730",3.35463628119804
"113","2641944739",0.986075955653436
"114","2641944757",0.685401098039179
"115","2641944770",0.541504421114162
"116","2641944802",1.19442764119026
"117","2641944811",2.55489848005465
"118","2641944837",1.59616203201194
"119","2641944844",1.527104953359
"120","2641944875",1.18695883336402
"121","2641944909",2.77988294038396
"122","2641944934",0.55224124131273
"123","2641944935",0.704201938853588
"124","2641944937",3.39067622009581
"125","2641944941",1.08010095971416
"126","2641944955",1.52179648954088
"127","2641944963",1.98460660927028
"128","2641944991",1.07581931247468
"129","2641945006",0.44928039059858
"130","2641945030",1.67597250789558
"131","2641945046",1.29433695326072
"132","2641945049",1.26744990187221
"133","2641945051",0.786512094703647
"134","2641945058",1.4251269790316
"135","2641945080",1.29647081886677
"136","2641945082",1.89581717733427
"137","2641945093",1.48496653226807
"138","2641945095",0.707932145446333
"139","2641945101",0.886097746660221
"140","2641945111",1.02375367730973
"141","2641945130",1.24413089038229
"142","2641945131",1.2009802088371
"143","2641945134",3.1618452674422
"144","2641945140",3.1314059358499
"145","2641945142",0.856555290497056
"146","2641945143",0.440237217757502
"147","2641945144",0.778101143530665
"148","2641945170",1.47275928122791
"149","2641945171",0.883868532699224
"150","2641945218",0.808377033270841
"151","2641945232",1.3121055610119
"152","2641945234",1.36038500792783
"153","2641945243",0.407336623722056
"154","2641945263",2.58006323220388
"155","2641945298",0.643590026090964
"156","2641945330",0.697978499329141
"157","2641945331",0.841939619595486
"158","2641945361",1.50130166723561
"159","2641945384",1.27869585250081
"160","2641945387",0.431278509285446
"161","2641945403",1.14167871455157
"162","2641945404",2.28999699249501
"163","2641945413",1.41451376673902
"164","2641945435",2.64756651108043
"165","2641945436",3.02916883753573
"166","2641945437",1.38622636326436
"167","2641945438",1.13211455944919
"168","2641945486",1.58611798993633
"169","2641945487",3.63486306353951
"170","2641945488",1.1518883331576
"171","2641945489",0.773624189885212
"172","2641945490",1.18001712453118
"173","2641945491",2.02412883129333
"174","2641945492",1.94179831519365
"175","2641945533",1.72353193705539
"176","2641945534",1.37098480085767
"177","2641945593",1.22592479442584
"178","2641945594",1.13499343953828
"179","2641945595",1.78103828746992
"180","2641945604",0.917406281055259
"181","2641945612",0.939318434765219
"182","2641945614",1.17413322456374
"183","2641945615",1.51134724509622
"184","2641945619",1.19328702889986
"185","2641945622",1.01816886933452
"186","2641945623",0.894121889887107
"187","2641945624",1.66191642227944
"188","2641945638",0.670230667074533
"189","2641945641",1.35741258966815
