"","gene_id","optL_FC"
"75","2607585298",-0.930483622499865
"76","2607585319",-0.919660146664592
"77","2607585321",-0.301605790801043
"78","2607585343",-1.15766623729904
"79","2607585361",-0.940934903337848
"80","2607585382",-1.46368670787853
"81","2607585384",-1.05761747480884
"82","2607585389",-0.435656547104843
"83","2607585409",-0.820718956818821
"84","2607585448",-1.7785397440908
"85","2607585469",-1.01187685367269
"86","2607585496",-0.436030444923268
"87","2607585519",-1.20617563886426
"88","2607585523",-0.949637113985588
"89","2607585528",-0.846993769957856
"90","2607585549",-0.905628760385114
"91","2607585555",-0.820449319985414
"92","2607585560",-1.74869751844462
"93","2607585561",-1.50661243433738
"94","2607585566",-0.725005757033594
"95","2607585580",-0.710012726281866
"96","2607585585",-0.894941340695933
"97","2607585625",-0.535874060424543
"98","2607585628",-1.15478223187333
"99","2607585647",-0.413987460148824
"100","2607585649",-3.32262139257149
"101","2607585667",-1.69938207321566
"102","2607585675",-0.914997125160386
"103","2607585676",-1.116873066379
"104","2607585686",-0.335210701616064
"105","2607585691",-2.47600257394325
"106","2607585714",-0.849620623861313
"107","2607585732",-0.755963256048372
"108","2607585746",-1.4961331211323
"109","2607585781",-1.44669851286486
"110","2607585785",-1.04928973824056
"111","2607585791",-2.21686483528772
"112","2607585792",-1.24349486673816
"113","2607585793",-0.857853928089006
"114","2607585794",-2.41361285999411
"115","2607585799",-1.56194557230779
"116","2607585800",-1.35369401048819
"117","2607585801",-0.594375262433913
"118","2607585806",-0.498098351397649
"119","2607585833",-2.40019868907788
"120","2607585870",-1.35079618966925
"121","2607585876",-1.3899311300382
"122","2607585878",-1.50303364055425
"123","2607585943",-1.76765940427478
"124","2607585982",-1.46277182237942
"125","2607585987",-2.19353253554006
"126","2607585992",-0.401549968617792
"127","2607585993",-0.801487304786677
"128","2607586005",-0.727042194869579
"129","2607586039",-1.83942248373719
"130","2607586089",-2.05818982407834
"131","2607586094",-2.76236035405895
"132","2607586095",-1.04272155816211
"133","2607586103",-2.24533274592249
"134","2607586106",-2.35255247406367
"135","2607586108",-0.91719720638217
"136","2607586115",-1.29293621241647
"137","2607586123",-1.42363744291754
"138","2607586125",-1.40412410329035
"139","2607586133",-0.52828777859345
"140","2607586134",-4.4093564596286
"141","2607586137",-3.28578666921003
"142","2607586144",-0.87309171303452
"143","2607586151",-1.14325168872597
"144","2607586163",-2.17676749755253
"145","2607586165",-4.4895521874905
"146","2607586183",-3.77019268112879
"147","2607586200",-0.776973412966893
"148","2607586202",-0.727790175070244
"149","2607586244",-0.789410254948987
"150","2607586256",-0.937618383720027
"151","2607586259",-1.00555778589823
"152","2607586260",-1.0640426266608
"153","2607586280",-1.88150810833475
"154","2607586282",-1.41463870469306
"155","2607586283",-0.662786965609639
"156","2607586330",-0.986365132395368
"157","2607586334",-0.850238256361327
"158","2607586365",-1.06349483252579
"159","2607586366",-2.51736810026528
"160","2607586368",-1.40167723317141
"161","2607586379",-0.627276976732552
"162","2607586385",-1.91597150607572
"163","2607586391",-4.15835623545592
"164","2607586398",-2.858304291294
"165","2607586423",-1.86927227529036
"166","2607586425",-1.5669052375239
"167","2607586427",-0.990864362817386
"168","2607586476",-0.617180761047838
"169","2607586477",-0.934125768345095
"170","2607586481",-3.74128993353956
"171","2607586502",-1.56680596851014
"172","2607586512",-1.06664298750921
"173","2607586513",-0.870846616416351
"174","2607586526",-1.53334116642683
"175","2607586531",-0.55024246502934
"176","2607586554",-0.687382483471898
"177","2607586555",-0.887922084691904
"178","2607586558",-1.35467405183909
"179","2607586560",-1.31877216907127
"180","2607586580",-0.477441061758607
"181","2607586583",-0.555695716914158
"182","2607586594",-0.328739933682076
"183","2607586595",-2.89104307421813
"184","2607586606",-3.93795775012847
"185","2607586627",-1.32551626678663
"186","2607586634",-1.42129324073112
"187","2607586636",-2.5379755039605
"188","2607586668",-0.905185888081305
"189","2607586670",-1.5235510703506
"190","2607586675",-1.44706421992757
"191","2607586676",-0.772505302705502
"192","2607586694",-2.98825113276771
"193","2607586700",-0.428665698228391
"194","2607586709",-1.53574858652257
"195","2607586729",-3.47160485832884
"196","2607586732",-1.46165254378147
"197","2607586734",-1.96702337060638
"198","2607586744",-3.01365532775713
"199","2607586780",-3.12893957786642
"200","2607586790",-1.286576282463
"201","2607586830",-0.738707751010941
"202","2607586832",-1.30274400342027
"203","2607586839",-1.91367376953902
"204","2607586864",-0.432486337691119
"205","2607586866",-1.11512400512652
"206","2607586867",-4.26851092339688
"207","2607586868",-1.47719709231702
"208","2607586872",-1.68469144763657
"209","2607586875",-2.04727234455164
"210","2607586878",-1.25027670936568
"211","2607586887",-1.20343121576957
"212","2607586892",-1.36891914527845
"213","2607586899",-1.40184312142181
"214","2607586902",-1.77756592287321
"215","2607586914",-1.03869116408125
"216","2607586935",-1.11201064113098
"217","2607586937",-0.832417528403248
"218","2607586943",-1.38979953769299
"219","2607586954",-2.08004107009991
"220","2607586973",-0.63836787067125
"221","2607586976",-4.66848813570806
"222","2607586982",-0.980416996206292
"223","2607586983",-2.42598443421121
"224","2607587007",-0.808584355948795
"225","2607587010",-1.60046544021029
"226","2607587014",-2.03330173539689
"227","2607587015",-2.29659993996048
"228","2607587030",-1.59071029379606
"229","2607587033",-0.740628363970198
"230","2607587050",-2.48636893315059
"231","2607587054",-0.713397865902717
"232","2607587060",-2.63554637175691
"233","2607587075",-1.37434574886428
"234","2607587081",-2.52707276591338
"235","2607587091",-3.35814956775701
"236","2607587094",-1.84169020452031
"237","2607587097",-1.02611587625713
"238","2607587108",-3.71722597908418
"239","2607587110",-1.58841259097346
"240","2607587111",-0.706857708194766
"241","2607587132",-1.39125551054502
"242","2607587136",-1.30023250677567
"243","2607587164",-1.0816824286496
"244","2607587191",-3.27539125941716
"245","2607587221",-1.00210446466253
"246","2607587230",-1.93779313369721
"247","2607587234",-1.77561050457245
"248","2607587240",-1.23932144071874
"249","2607587241",-1.03299359724078
"250","2607587242",-1.22125732897112
"251","2607587244",-2.11119913107769
"252","2607587247",-1.08467222723872
"253","2607587258",-0.917831497806354
"254","2607587266",-0.724348318193892
"255","2607587267",-4.69654312646318
"256","2607587284",-0.527314723455701
"257","2607587299",-1.10500800239512
"258","2607587302",-0.609826297890241
"259","2607587304",-1.24862915778386
"260","2607587311",-1.74701951695937
"261","2607587329",-0.761391017794372
"262","2607587330",-0.654491583486463
"263","2607587331",-1.02170330188468
"264","2607587338",-0.851768486143888
"265","2607587343",-0.813872746518564
"266","2607587347",-0.730898030494883
"267","2607587362",-0.993444512022186
"268","2607587364",-0.951698386672663
"269","2607587373",-1.52321515262235
"270","2607587375",-1.20189188939675
"271","2607587383",-0.567805812186822
"272","2607587403",-1.76468927593067
"273","2607587418",-0.761089439417166
"274","2607587420",-0.891950144976542
"275","2607587424",-1.91135576117235
"276","2607587443",-1.23633973848218
"277","2607587444",-3.73991401113328
"278","2607587446",-1.38899023821954
"279","2607587463",-1.33232124760551
"280","2607587464",-1.08939755860355
"281","2607587465",-1.0332882848728
"282","2607587470",-0.726591198722612
"283","2607587472",-1.22387198465384
"284","2607587473",-1.55083091294184
"285","2607587479",-1.36961050854254
"286","2607587488",-4.19451466790802
"287","2607587539",-0.922105545108315
"288","2607587555",-2.60531478277826
"289","2607587573",-1.41226467711981
"290","2607587574",-0.998593071709421
"291","2607587577",-0.95727261686948
"292","2607587580",-0.732012310793785
"293","2607587587",-1.61680881921786
"294","2607587620",-0.856743880813201
"295","2607587632",-2.24070317972216
"296","2607587653",-1.30382877492796
"297","2607587688",-0.690260178058044
"298","2607587718",-2.46732011841089
"299","2607587723",-1.40053856753922
"300","2607587724",-1.26868064766214
"301","2607587727",-1.20683339744974
"302","2607587730",-1.23081898308514
"303","2607587731",-1.35545359594092
"304","2607587763",-0.92332300611673
"305","2607587784",-1.56037538127548
"306","2607587790",-0.405268487368084
"307","2607587795",-2.50682915479097
"308","2607587796",-2.42099124247879
"309","2607587797",-3.3299988862193
"310","2607587798",-2.39987147151391
"311","2607587799",-2.25355929183082
"312","2607587819",-0.72055833773513
"313","2607587835",-3.87917688326068
"314","2607587855",-3.20746163379312
"315","2607587859",-0.785112774336721
"316","2607587862",-0.521168718700925
"317","2607587865",-1.16516557652494
"318","2607587876",-1.30877229648426
"319","2607587884",-1.10000733031666
"320","2607587887",-0.754013636820648
"321","2607587889",-1.35936007147565
"322","2607587904",-0.729517549452731
"323","2607587916",-0.679641245439278
"324","2607587918",-0.493733943795323
"325","2607587925",-1.43909950971298
"326","2607587949",-0.836940599810235
"327","2607587954",-1.82542941727457
"328","2607587992",-0.975044630669008
"329","2607587995",-0.955441145095921
"330","2607588017",-2.10464033168911
"331","2607588019",-0.662811710013113
"332","2607588026",-0.819682367435456
"333","2607588063",-0.801754674151474
"334","2607588074",-1.77354132068441
"335","2607588075",-1.44879113825054
"336","2607588079",-0.786657858870062
"337","2607588089",-3.19255551610694
"338","2607588097",-2.72578342787455
"339","2607588104",-1.99479907039273
"340","2607588105",-1.09046705526564
"341","2607588138",-0.599474023782791
"342","2607588150",-4.73628565479172
"343","2607588158",-0.577765861828884
"344","2607588162",-0.539848117652411
"345","2607588169",-0.905552418729118
"346","2607588171",-1.25444116319793
"347","2607588174",-0.520861355046195
"348","2607588182",-1.39451033114941
"349","2607588195",-0.523787660844927
"350","2607588201",-1.20321462040238
"351","2607588209",-0.510438630323257
"352","2607588215",-1.55808593526914
"353","2607588221",-0.714323030704338
"354","2607588222",-1.37212148281645
"355","2607588227",-1.19675954763595
"356","2607588245",-1.38845108050258
"357","2607588270",-0.513790763102637
"358","2607588278",-0.9435517011268
"359","2607588279",-1.51496863036495
"360","2607588281",-0.922724855068152
"361","2607588284",-2.66855832055965
"362","2607588311",-1.05031723224377
"363","2607588312",-0.494719893096701
"364","2607588316",-0.909794208113975
"365","2607588329",-0.835364290332628
"366","2607588346",-3.25435521869124
"367","2607588364",-2.0431724134158
"368","2607588391",-1.18573441648972
"369","2607588399",-0.351468738888647
"370","2607588400",-0.718421151861634
"371","2607588404",-1.06945942980945
"372","2607588405",-1.69817804796469
"373","2607588410",-1.30441699017969
"374","2607588411",-1.63765196121744
"375","2607588424",-1.87318472508956
"376","2607588444",-3.12281622635751
"377","2607588458",-1.33098525247301
"378","2607588477",-1.60978501689067
"379","2607588478",-4.0779356500076
"380","2607588484",-1.0349070937156
"381","2607588504",-0.466873413834614
"382","2607588515",-1.03221070457591
"383","2607588516",-1.46067161285676
"384","2607588519",-0.804362704802322
"385","2607588522",-2.10850034642879
"386","2607588531",-1.1906427767311
"387","2607588539",-1.08057600055043
"388","2607588545",-0.670253347579801
"389","2607588550",-0.534391653558336
"390","2607588556",-0.904288153098263
"391","2607588558",-0.893886924982628
"392","2607588560",-2.06157854021071
"393","2607588561",-1.18140257772588
"394","2607588563",-1.88454961173031
"395","2607588571",-0.953990989624651
"396","2607588610",-0.906960752124816
"397","2607588625",-1.24709099421619
"398","2607588663",-2.2037231788363
"399","2607588664",-0.863849276199246
"400","2607588674",-1.12374801794046
"401","2607588676",-1.44091044248564
"402","2607588678",-2.41860134654373
"403","2607588679",-0.623882383811742
"404","2607588686",-2.39201132631991
"405","2607588693",-0.860043226257483
"406","2607588694",-1.17112505146087
"407","2607588697",-1.23181281010749
"408","2607588699",-2.37006972384461
"409","2607588751",-1.28136035557463
"410","2607588753",-1.10290532207702
"411","2607588755",-0.916321345928046
"412","2607588757",-0.603392737055209
"413","2607588762",-1.05594621952465
"414","2607588781",-1.30538607652978
"415","2607588783",-0.685119844849331
"416","2607588791",-2.58521065615156
"417","2607588792",-1.41371448811134
"418","2607588795",-1.41151706847418
"419","2607588807",-2.38188750588982
"420","2607588811",-1.12653286134864
"421","2607588832",-0.756507502890883
"422","2607588833",-0.652466879512972
"423","2607588887",-0.822405547961729
"424","2607588888",-0.803376244794567
"425","2607588894",-1.48873019742009
"426","2607588899",-0.487363365379861
"427","2607588902",-1.1397407302458
"428","2607588912",-0.596361340651951
"429","2607588913",-2.17540354637654
"430","2607588951",-0.95750191467058
"431","2607588966",-1.34803136234206
"432","2607588971",-0.709879974895986
"433","2607588976",-2.56576619116957
"434","2607588991",-1.14376453695873
"435","2607589027",-0.970049547712074
"436","2607589032",-1.17021403165772
"437","2607589098",-0.524505619357767
"438","2607589113",-1.29021970096441
"439","2607589116",-0.997889132051704
"440","2607589132",-0.775837917053997
"441","2607589133",-2.07377653268909
"442","2607589148",-4.04153678520582
"443","2607589175",-1.20314175609711
"444","2607589188",-1.0881212648556
"445","2607589200",-1.07838884642913
"446","2607589209",-1.21740132361815
"447","2607589221",-1.05393190628773
"448","2607589223",-1.21479514722853
"449","2607589268",-2.03639506272779
"450","2607589269",-1.99934478873481
"451","2607589282",-0.607359242510415
"452","2607589284",-0.678847633239152
"453","2607589296",-1.07170812666872
"454","2607589307",-1.83251230741802
"455","2607589313",-0.706117926572601
"456","2607589322",-2.46217112246945
"457","2607589325",-0.626521995969963
"458","2607589327",-1.97976294942711
"459","2607589341",-2.58487996756898
"460","2607589342",-3.50205996020607
"461","2607589344",-2.35824235683671
"462","2607589347",-0.855220759289301
"463","2607589356",-0.832836298788554
"464","2607589357",-0.801255637152446
"465","2607589359",-1.26901886999403
"466","2607589370",-0.550347068098312
"467","2607589423",-1.04263504406337
"468","2607589427",-0.976085500283746
"469","2607589428",-1.44748339926541
"470","2607589431",-0.726964149451609
"471","2607589432",-1.298910715345
"472","2607589450",-4.66190700571721
"473","2607589455",-0.783177968723448
"474","2607589457",-1.07982621361898
"475","2607589475",-1.02537515959008
"476","2607589476",-0.952537329687509
"477","2607589479",-0.446042872795409
"478","2607589480",-2.25562456844211
"479","2607589481",-3.58859638634408
"480","2607589486",-0.60738392189381
"481","2607589489",-1.75482520497983
"482","2607589500",-0.465462637383472
"483","2607589507",-1.6135078254719
"484","2607589525",-1.57090292979012
"485","2607589549",-0.909093355735343
"486","2607589555",-1.11121649593535
"487","2607589593",-0.557844061904088
"488","2607589610",-3.68410995063795
"489","2607589611",-2.5568419459723
"490","2607589623",-0.566858115907505
"491","2607589737",-2.295926667707
"492","2607589738",-1.11960471152086
"493","2607589764",-1.51210620057095
"494","2607589804",-1.82355414360939
"495","2607589805",-0.854698221573662
"496","2607589841",-1.02894629446476
"497","2607589856",-1.82146402702309
"498","2607589899",-2.84887120892163
"499","2607589900",-1.38855096779981
"500","2607589902",-1.26062461721714
"501","2607589915",-1.08034193670221
"502","2607589916",-0.845871822267306
"503","2607589937",-0.615119172142178
"504","2607589943",-3.15426345518337
"505","K00013",-0.853180866122667
"506","K00549",-0.705637529725989
"507","K00554",-0.6989618232363
"508","K00595",-0.949152205697751
"509","K00721",-0.941623234732951
"510","K00759",-0.62996457548912
"511","K00761",-0.895263630598795
"512","K00765",-1.24119805265291
"513","K00767",-1.1245766129798
"514","K00773",-0.657810801078415
"515","K00784",-0.398120640258646
"516","K00851",-1.43145983162906
"517","K00858",-0.436868163075825
"518","K00859",-1.99257951356964
"519","K00939",-1.04910186050118
"520","K00940",-0.433227549470904
"521","K00941",-0.967243128641148
"522","K00942",-0.865737020032458
"523","K00948",-0.555247762782775
"524","K00954",-0.830746255330388
"525","K00981",-0.446910785406752
"526","K00986",-1.08734374195994
"527","K00989",-0.850551358748115
"528","K00995",-2.24443923372754
"529","K01005",-0.38519760405353
"530","K01046",-1.66166587576195
"531","K01056",-1.23979046901121
"532","K01159",-3.03861546382849
"533","K01207",-0.969298845968969
"534","K01426",-1.67587633326665
"535","K01429",-1.56485171676736
"536","K01519",-0.711707540548078
"537","K01579",-0.900764234215045
"538","K01633",-1.44735442321996
"539","K01662",-0.656349563387345
"540","K01687",-0.303773024800667
"541","K01714",-0.492535170198671
"542","K01736",-0.806200923946899
"543","K01737",-1.89600260947276
"544","K01756",-0.373670361546149
"545","K01768",-0.38304116503263
"546","K01776",-0.700782826505278
"547","K01868",-0.457435823704627
"548","K01929",-0.827588669820193
"549","K01937",-0.69601419059805
"550","K01953",-0.767836441704303
"551","K01962",-0.559577096358553
"552","K01991",-1.09231654140767
"553","K02001",-0.733292238321011
"554","K02004",-2.07657916038231
"555","K02008",-1.01614205916248
"556","K02021",-0.831264695149102
"557","K02030",-0.708440506477008
"558","K02033",-1.25422299382895
"559","K02036",-0.441592468234326
"560","K02037",-1.45993537844749
"561","K02038",-0.688906099778341
"562","K02042",-1.30176593657212
"563","K02065",-1.23442893013496
"564","K02069",-1.60013095409567
"565","K02078",-0.397554842121971
"566","K02093",-0.268539577583507
"567","K02108",-0.759437132780947
"568","K02109",-0.978919384899494
"569","K02113",-1.06615878168729
"570","K02114",-0.467259090962198
"571","K02115",-0.282757486370436
"572","K02191",-1.54621784644727
"573","K02227",-1.1430336928075
"574","K02231",-1.1567035010798
"575","K02238",-0.687624907260178
"576","K02288",-1.0704995527616
"577","K02289",-0.991555495770548
"578","K02291",-0.608130164231249
"579","K02293",-0.528873888916004
"580","K02338",-0.794627947107269
"581","K02340",-1.71522215399656
"582","K02356",-0.691401855630294
"583","K02372",-0.557312215345498
"584","K02433",-0.297054718220731
"585","K02437",-0.489791860331243
"586","K02488",-1.10208853733064
"587","K02495",-1.59554314031854
"588","K02518",-0.914970321961115
"589","K02533",-0.535620189697408
"590","K02549",-2.30076931498914
"591","K02552",-1.40912105218618
"592","K02601",-0.314338150556026
"593","K02634",-0.470795527025801
"594","K02635",-0.572860495344919
"595","K02636",-0.447357569261747
"596","K02658",-1.3558434248413
"597","K02687",-0.500518654714084
"598","K02689",-0.772400380241307
"599","K02690",-0.892652153457745
"600","K02694",-0.29345149452552
"601","K02697",-0.704681139632346
"602","K02711",-0.469082994515167
"603","K02712",-0.516654917794387
"604","K02713",-1.06848666005296
"605","K02719",-0.528927287988887
"606","K02720",-0.818725252348005
"607","K02723",-1.0885664566014
"608","K02724",-0.506095936524482
"609","K02825",-1.29308147471516
"610","K02838",-0.404089740366563
"611","K02863",-0.544160586870336
"612","K02881",-0.46391393690163
"613","K02895",-0.588574019581614
"614","K02897",-0.334814836694413
"615","K02913",-0.614735102303808
"616","K02931",-0.371422058168012
"617","K02933",-0.386380429811945
"618","K02948",-0.795186971077795
"619","K02950",-0.687367741842474
"620","K02965",-0.428935793798872
"621","K02968",-0.411145305159392
"622","K02970",-0.516059314931708
"623","K02982",-0.383518255678705
"624","K02992",-0.287401706094001
"625","K03040",-1.05515119408693
"626","K03073",-1.00226129540401
"627","K03074",-0.692884556581481
"628","K03088",-0.561542868661581
"629","K03116",-0.504956873990353
"630","K03190",-1.36561490051402
"631","K03208",-1.15666878601788
"632","K03216",-1.04567836038427
"633","K03217",-0.299550476416031
"634","K03325",-0.523472962498148
"635","K03412",-0.964807247663719
"636","K03424",-0.437427418058738
"637","K03437",-1.35348738787913
"638","K03438",-0.913462051465754
"639","K03442",-1.53627050974172
"640","K03455",-0.377617027868411
"641","K03525",-1.49092846770588
"642","K03529",-1.11388462739976
"643","K03536",-0.957034273531636
"644","K03544",-0.690274214279147
"645","K03571",-1.13189723781132
"646","K03588",-0.668522552209393
"647","K03594",-2.66549476633158
"648","K03595",-0.758655724162021
"649","K03608",-0.88584098960984
"650","K03625",-0.821456705294511
"651","K03636",-0.767152387403206
"652","K03638",-0.939107467167641
"653","K03657",-0.50876264237337
"654","K03685",-1.28541931499034
"655","K03687",-0.22932803201611
"656","K03699",-1.14326347011957
"657","K03723",-0.489621497679208
"658","K03786",-1.11197292303539
"659","K03789",-0.927457539432231
"660","K03801",-1.22706764550466
"661","K03802",-0.486559636597339
"662","K04075",-0.871060298954991
"663","K04564",-0.558813761985966
"664","K04708",-0.484005348087711
"665","K04720",-0.602432462000103
"666","K04749",-0.527659460360958
"667","K04751",-0.849946636433711
"668","K04757",-0.534238194609107
"669","K05370",-1.19842611368782
"670","K05574",-0.628085586259652
"671","K05581",-0.414245223316828
"672","K05770",-0.488077327858444
"673","K05896",-1.1067664174654
"674","K06041",-0.670269094713245
"675","K06042",-0.525495071279982
"676","K06173",-1.14314689747108
"677","K06194",-0.27361092505484
"678","K06203",-0.836642182010373
"679","K06208",-0.952898479308693
"680","K06217",-0.745089886357934
"681","K06223",-2.23964346676088
"682","K06346",-0.447082613487152
"683","K06373",-1.24064815166509
"684","K06402",-0.39054265023989
"685","K06442",-1.48167415805421
"686","K06873",-0.352528751786827
"687","K06891",-0.973941530899325
"688","K06929",-0.82990512987361
"689","K06960",-0.651921274485496
"690","K06971",-0.875719607944672
"691","K06997",-0.90684176161067
"692","K07037",-0.785025565722837
"693","K07040",-1.53478426351456
"694","K07042",-1.96921739603968
"695","K07052",-0.618513086772319
"696","K07056",-1.05587886496677
"697","K07058",-3.31784702878175
"698","K07093",-0.605188105209279
"699","K07098",-1.52942328919519
"700","K07124",-0.953352227435082
"701","K07157",-1.15513750174144
"702","K07171",-1.7240028432905
"703","K07277",-0.449831187668486
"704","K07300",-0.416794270954531
"705","K07313",-0.731701648836017
"706","K07336",-1.70074253869894
"707","K07340",-1.04481897337774
"708","K07391",-0.770054395992902
"709","K07399",-0.644285533515875
"710","K07496",-1.33056476059999
"711","K07499",-0.546343577132846
"712","K07568",-0.953763870590133
"713","K07738",-1.1059311306034
"714","K07769",-1.31081445561133
"715","K08481",-0.9039941857585
"716","K08482",-0.76366340560768
"717","K08697",-1.09283594899511
"718","K08699",-0.994852715636522
"719","K08700",-0.941005164961455
"720","K08906",-2.15548996405333
"721","K09001",-1.12669302764408
"722","K09005",-0.79955729579676
"723","K09457",-0.912697775667178
"724","K09690",-0.768500675798975
"725","K09705",-0.633505590310146
"726","K09710",-0.638303543061262
"727","K09748",-1.03208749182596
"728","K09761",-0.8719966222755
"729","K09763",-1.00203064336473
"730","K09767",-1.78712677471074
"731","K09903",-1.01643983113286
"732","K09970",-1.56134552238045
"733","K09971",-0.91343341029108
"734","K10026",-1.58057104480145
"735","K10563",-1.23885586939728
"736","K10773",-0.706595430820237
"737","K10947",-1.64950128120181
"738","K11070",-0.681958326991077
"739","K11145",-1.65791826983813
"740","K11332",-0.997663756665516
"741","K11443",-1.39415165392109
"742","K11524",-1.26378652987827
"743","K11753",-0.960000082607038
"744","K11960",-1.38909071662883
"745","K11991",-0.626444296028179
"746","K12073",-1.50919662803466
"747","K12340",-0.435114463239347
"748","K12952",-0.832025946282348
"749","K13282",-1.2232403956368
"750","K13658",-1.11239978783118
"751","K13789",-0.546071867152302
"752","K14330",-0.796273792913318
"753","K15226",-0.974335151008241
"754","K15523",-1.80171396365594
"755","K15539",-0.514753496599369
"756","K16149",-0.32193675237925
"757","K16554",-1.31260724434105
"758","K17244",-0.945993471330861
"759","K18672",-0.694184678206899
"760","K18676",-2.11352586298442
"761","K18897",-1.19516852039898
"762","K20276",-0.424952949570219
"763","K20534",-0.984039376971341
"764","K20896",-0.746760022335958
"765","K21561",-0.861897074307353
"766","K22205",-1.2851900666801
"767","K22278",-0.492081712359624
"768","K22450",-0.678182184822556
"769","K22616",-0.597564401040866
"770","K22684",-1.20955847456677
"771","K22844",-0.454798481344426
"772","K23264",-1.42266394270604
"773","K24842",-0.518995846992337
"774","K24925",-0.568624798403721
"775","K25026",-0.742571941659473
"776","K25153",-1.02912885228898
"777","K25307",-0.863553934843061
"778","K25706",-0.871195088646612
