"","gene_id","subL_FC"
"176","2641946029",-1.55450108625128
"177","2641946067",-1.0015647948635
"178","2641946080",-1.11404584273588
"179","2641946085",-0.943176982969796
"180","2641946100",-0.582963629046065
"181","2641946113",-0.604374641103011
"182","2641946142",-0.721804039518054
"183","2641946154",-0.524139162246557
"184","2641946181",-0.60932782395299
"185","2641946184",-1.08627508882909
"186","2641946247",-3.55047620132242
"187","2641946248",-0.28930013310781
"188","2641946326",-0.565546305169616
"189","2641946408",-0.853092712264913
"190","2641946463",-0.851403594133032
"191","2641946478",-0.997070806429226
"192","2641946560",-1.82694662511329
"193","2641947055",-3.22427070737792
"194","2641947864",-1.76846149539615
"195","2641950237",-0.8134546203898
"196","2641950238",-0.81057979940569
"197","2641950529",-1.20525773729551
"198","2641950541",-4.49272939165645
"199","2641950739",-1.07601120070976
"200","2641950797",-1.3907313766305
"201","2641950816",-1.55379957132428
"202","2641950828",-1.25637184742769
"203","2641950874",-0.742470930028335
"204","2641950935",-1.77153813563894
"205","2641950953",-0.643649691483989
"206","2641950984",-0.6700994277269
"207","2641950985",-1.00514100190346
"208","2641950988",-0.743516037098716
"209","2641951009",-0.792281087983524
"210","2641951160",-0.963951931920974
"211","2641951166",-1.17731975147834
"212","2641951170",-0.408997396799495
"213","2641951179",-0.813043105809373
"214","2641951182",-1.14972694187888
"215","2641951210",-1.84788614685765
"216","2641951237",-0.892858746869856
"217","2641951285",-0.892640569998739
"218","2641951287",-1.47460985948816
"219","2641951348",-1.54109388877877
"220","2641951373",-0.634917549716093
"221","2641951382",-1.63358695411377
"222","2641951411",-0.989198143586896
"223","2641951431",-0.730072687024496
"224","2641951447",-1.26495026423606
"225","2641951465",-0.463492118580565
"226","2641951467",-1.00514077985465
"227","2641951478",-0.905332834492951
"228","2641951492",-2.83472836276464
"229","2641951499",-0.600452441826669
"230","2641951509",-1.03662424150707
"231","2641951541",-2.72614175087097
"232","2641951551",-1.09266342529838
"233","2641951553",-0.999678263686578
"234","2641951554",-0.942970454609186
"235","2641951557",-0.487706391988306
"236","2641951559",-0.788019572438258
"237","2641951575",-2.81460840844566
"238","2641951576",-1.23698539710603
"239","2641951606",-1.40103423060384
"240","2641951624",-1.33354680671141
"241","2641951629",-1.1615737469494
"242","2641951659",-0.953840130427302
"243","2641951711",-1.82310559837097
"244","2641951733",-0.813425771172348
"245","2641951756",-2.18861659628449
"246","2641951758",-2.24722631507365
"247","2641951780",-1.6191175250438
"248","2641951804",-1.71150562318797
"249","2641951821",-0.723476003469177
"250","2641951845",-2.43426838722813
"251","2641951873",-1.71808410887907
"252","2641951890",-1.41798872415349
"253","2641951894",-2.80703935509088
"254","2641951899",-0.867436028211452
"255","2641951908",-0.679025290361525
"256","2641951917",-0.987133385500608
"257","2641951931",-1.84816019199265
"258","2641951962",-3.13499640901814
"259","2641951965",-0.705974647869288
"260","2641952001",-3.222943487907
"261","2641952015",-0.89005153508936
"262","2641952022",-1.19100703769749
"263","2641952046",-0.622786967002099
"264","2641952078",-0.503541325959515
"265","2641952088",-1.38374719594031
"266","2641952186",-1.47889592367069
"267","2641952187",-1.1497446555728
"268","2641952188",-0.654280303394971
"269","2641952189",-1.31652022387194
"270","2641952206",-1.17334103207889
"271","2641952242",-0.755996225877469
"272","2641952307",-0.764290763461969
"273","2641952331",-2.79146148717457
"274","2641952360",-0.374734284651645
"275","2641952395",-2.12832162583103
"276","2641952398",-0.483421284353329
"277","2641952402",-0.726758583248924
"278","2641952433",-1.12357018421036
"279","2641952436",-1.11259595288696
"280","2641952443",-1.19042919160964
"281","2641952453",-1.94661235340506
"282","2641952459",-2.01155384330629
"283","2641952477",-1.73388189431179
"284","2641952497",-0.667364691969378
"285","2641952498",-0.636485391431457
"286","2641952508",-1.91420314600857
"287","2641952581",-2.18523364637659
"288","2641952622",-1.14751534615063
"289","2641952626",-1.83686375420895
"290","2641952629",-1.67188301971461
"291","2641952642",-0.57148618667159
"292","2641952663",-0.960927835447662
"293","2641952665",-0.713977672652814
"294","2641952666",-0.589626028316589
"295","2641952667",-2.48584273342327
"296","2641952683",-1.39336380040309
"297","2641952731",-0.696009745262808
"298","2641952755",-1.91437896629972
"299","2641952806",-0.772459911279358
"300","2641952840",-1.88091091909493
"301","2641952865",-0.946967953234083
"302","2641952902",-1.18056591583049
"303","2641952916",-0.937922325512817
"304","2641952917",-1.75832166977378
"305","2641952943",-1.2898665892406
"306","2641952960",-0.880379759071795
"307","2641952961",-0.631113680572028
"308","2641952983",-1.00897728252691
"309","2641953002",-2.01460248766395
"310","2641953046",-1.69278573765738
"311","2641953057",-1.90884225179079
"312","2641953081",-1.25982031823738
"313","2641953103",-1.46751235442915
"314","2641953117",-0.904418373234697
"315","2641953118",-1.60949304473742
"316","2641953121",-1.94257018220264
"317","2641953122",-2.77133111300248
"318","2641953148",-1.43275141113605
"319","2641953172",-1.21774694857232
"320","2641953200",-0.683541100887185
"321","2641953230",-0.537263524162051
"322","2641953249",-1.32234218659029
"323","2641953254",-1.56037267445573
"324","2641953263",-1.46598890675816
"325","2641953269",-0.731435506514838
"326","2641953274",-3.3593313117801
"327","2641953283",-1.02534125824854
"328","2641953287",-0.782285045854906
"329","2641953330",-0.610417327894977
"330","2641953335",-2.28458931884146
"331","2641953351",-0.712624799760576
"332","2641953385",-0.963471079716825
"333","2641953414",-0.782247614499064
"334","2641953452",-0.656756491217456
"335","2641953454",-1.32392148135847
"336","2641953478",-1.03300020682884
"337","2641953872",-0.523873782037165
"338","2641954024",-1.23504765904894
"339","2641954025",-0.81577302828816
"340","2641954208",-1.63145427502045
"341","2641958255",-1.23479286089289
"342","K00012",-0.519231333674913
"343","K00052",-0.788807839861314
"344","K00053",-1.14880846899631
"345","K00058",-0.332076707919101
"346","K00128",-1.1731696037261
"347","K00239",-1.46999641176865
"348","K00325",-0.365576989646432
"349","K00383",-0.479432224273681
"350","K00464",-0.702587567170907
"351","K00485",-1.28693242673798
"352","K00518",-0.864990233564314
"353","K00600",-1.17807142800131
"354","K00609",-2.5633719794701
"355","K00612",-0.947185470566774
"356","K00615",-0.743196059656951
"357","K00703",-0.703586498958971
"358","K00766",-1.0463228900714
"359","K00800",-1.20668837709617
"360","K00812",-0.910329400268391
"361","K00820",-0.717550502800407
"362","K00835",-0.553012362338972
"363","K00847",-0.619354335175391
"364","K00864",-3.32338491786931
"365","K00872",-1.07818938422906
"366","K00927",-0.583920815693019
"367","K00928",-1.11317948724423
"368","K00937",-1.02183528011238
"369","K00971",-1.14771255456867
"370","K01000",-0.410163202344428
"371","K01126",-0.580508487459474
"372","K01139",-0.652988171612131
"373","K01185",-0.695251135985743
"374","K01208",-1.11333505957311
"375","K01406",-0.86127845532314
"376","K01428",-0.750844362274649
"377","K01465",-0.625283330664878
"378","K01507",-0.286400302523682
"379","K01585",-0.472067277516821
"380","K01599",-1.56753589082893
"381","K01620",-1.44356309565397
"382","K01623",-1.75361234083607
"383","K01624",-0.791648027047026
"384","K01669",-0.914739683179035
"385","K01695",-0.818987918787587
"386","K01696",-0.710034079037851
"387","K01698",-0.780387775012176
"388","K01738",-0.444855862578816
"389","K01756",-0.56753002170409
"390","K01835",-0.476246955615507
"391","K01845",-0.906199288177714
"392","K01869",-0.697258809191963
"393","K01870",-0.870632856480948
"394","K01872",-0.732785533921963
"395","K01875",-1.01975873603684
"396","K01876",-0.759337889133694
"397","K01878",-0.424466465644641
"398","K01879",-0.48355565873778
"399","K01889",-0.954837905549178
"400","K01890",-1.04748094499105
"401","K01893",-0.923716094571705
"402","K01895",-0.97111766361182
"403","K01897",-0.80832287320183
"404","K01921",-0.63216101573825
"405","K01923",-0.600383071413591
"406","K01940",-1.29596652995695
"407","K01945",-0.63873257010425
"408","K01956",-1.01016214977037
"409","K01990",-0.493604332656482
"410","K02012",-1.34118973801485
"411","K02028",-0.74331551104381
"412","K02035",-0.839956294363908
"413","K02092",-0.636392380396854
"414","K02093",-0.565487726135795
"415","K02096",-0.797505026478318
"416","K02097",-0.434797986923934
"417","K02234",-0.671516151978724
"418","K02241",-0.964194295719531
"419","K02284",-0.855185256439807
"420","K02285",-0.89765876301892
"421","K02290",-0.954256077612403
"422","K02434",-0.715018753042366
"423","K02492",-0.382863851341096
"424","K02503",-0.748153135061365
"425","K02510",-1.0105602853892
"426","K02563",-0.549855228207033
"427","K02634",-0.310839177327822
"428","K02638",-0.454410557563569
"429","K02669",-0.989093814306883
"430","K02693",-0.648795562879334
"431","K02698",-0.447893162262918
"432","K02704",-0.478107127466028
"433","K02705",-0.788302052392649
"434","K02709",-0.45671386178582
"435","K02716",-0.561627954757852
"436","K02837",-0.496879797260277
"437","K02878",-0.45826870336143
"438","K02884",-0.385518275720553
"439","K02890",-0.64971656020591
"440","K02926",-0.372274045757146
"441","K02961",-0.547053118942557
"442","K03070",-0.75024757277014
"443","K03168",-0.602010964153156
"444","K03292",-0.774962134971685
"445","K03301",-0.709155357804717
"446","K03403",-3.43034276642872
"447","K03404",-0.658284157938549
"448","K03427",-0.791024657122041
"449","K03428",-1.07835251007372
"450","K03431",-0.589272073601843
"451","K03546",-1.16946144728515
"452","K03547",-0.679002851848181
"453","K03553",-0.720369420283204
"454","K03555",-1.18767177640799
"455","K03559",-0.84658015537696
"456","K03564",-0.453339463894617
"457","K03580",-0.708057830687954
"458","K03593",-0.555140232244035
"459","K03635",-1.403999231648
"460","K03650",-0.947448311932695
"461","K03671",-0.371095773902699
"462","K03701",-1.29698627600446
"463","K03702",-0.949564238336459
"464","K03750",-0.712768738397551
"465","K03795",-0.5325967458754
"466","K03797",-0.585848590269045
"467","K03839",-0.696225991394845
"468","K03856",-0.448296415816384
"469","K03969",-0.268776893096886
"470","K03980",-0.772060688313608
"471","K04034",-1.36250291911004
"472","K04035",-1.78383488261093
"473","K04037",-0.343347411243425
"474","K04038",-0.465681927371869
"475","K04039",-1.89893311975856
"476","K04077",-1.50529580628643
"477","K04078",-1.25606878148846
"478","K04567",-0.460636539754117
"479","K04656",-0.679295662102496
"480","K04719",-0.929171564973659
"481","K05369",-0.670836889259052
"482","K05376",-1.59729181214814
"483","K05377",-1.0378928182223
"484","K05378",-0.356241269083352
"485","K05380",-1.06732758745524
"486","K05383",-0.987921507311603
"487","K05386",-0.539309251217591
"488","K05520",-1.22288883660127
"489","K05897",-0.747198752020054
"490","K05979",-1.28263883306917
"491","K06045",-2.59970064417038
"492","K06118",-0.530803970688505
"493","K06119",-0.70050851479473
"494","K06168",-1.2815999962589
"495","K06207",-0.442098448746852
"496","K06381",-0.981770982322773
"497","K06889",-1.71810175485159
"498","K06901",-1.44852104596696
"499","K06911",-0.651560033108962
"500","K06972",-0.63157925334121
"501","K06978",-0.914576933054977
"502","K06985",-0.880576160119799
"503","K07071",-0.487482770049789
"504","K07147",-0.770072717040257
"505","K07253",-0.533768891945053
"506","K07304",-1.11258931044204
"507","K07393",-1.06977249777386
"508","K07445",-1.17441017603247
"509","K07462",-0.679968298829759
"510","K08084",-3.82240971455406
"511","K08226",-0.832033911837736
"512","K08903",-0.580013499454954
"513","K09747",-0.608650913358334
"514","K09818",-1.55285540748932
"515","K10206",-0.565697053313928
"516","K10960",-2.3049406133461
"517","K11163",-2.37638782539058
"518","K11206",-0.799180605689216
"519","K11749",-0.454192938259188
"520","K11752",-0.960656683334388
"521","K12340",-0.471145679036601
"522","K13541",-0.806306177717015
"523","K13628",-0.571751340709823
"524","K13799",-0.915667416991902
"525","K13821",-1.56994740940785
"526","K14393",-0.551848693146047
"527","K14605",-0.730529768170362
"528","K14652",-1.14186591502508
"529","K15976",-0.75804191907607
"530","K17108",-1.81033606456033
"531","K18534",-1.07896384750614
"532","K18640",-0.648631430753888
"533","K19170",-2.39845842922913
"534","K19837",-1.28597937484484
"535","K20024",-1.21657122960779
"536","K21231",-1.23222305594842
"537","K21480",-1.64667982039055
"538","K21900",-0.643646961753748
"539","K22305",-0.627172638158184
"540","K22616",-0.722945159644734
"541","K22705",-0.846445227619397
"542","K22895",-0.885533521115498
"543","K23139",-0.46385311024022
"544","K23262",-0.498894993024806
"545","K23269",-1.14161465275489
"546","K23504",-1.03182861341553
"547","K24157",-0.707687130340172
"548","K24392",-1.46145808680819
"549","K24411",-1.15363102483464
"550","K25380",-0.447566337261113
"551","K25570",-0.965307270570799
"552","K25587",-1.12058593821397
