"","gene_id","optL_FC"
"1","2607584616",1.34282840534709
"2","2607584681",0.836895977704467
"3","2607584692",0.755359049227604
"4","2607584747",0.709383050823046
"5","2607584750",0.729008377148933
"6","2607584778",0.693078394132812
"7","2607584823",0.676679944821486
"8","2607584830",1.50881056100806
"9","2607584835",2.87034619701579
"10","2607584888",1.40239103862435
"11","2607584891",1.13878196333161
"12","2607584916",1.10351726812149
"13","2607584917",0.289289910859871
"14","2607584954",0.315920201467745
"15","2607584989",0.999671898448346
"16","2607585011",1.03287362044904
"17","2607585016",0.79394254441585
"18","2607585018",1.42232519174624
"19","2607585055",0.788962161132102
"20","2607585066",1.20885698677265
"21","2607585080",1.56222677826613
"22","2607585101",0.90767410901304
"23","2607585103",1.45923663736792
"24","2607585127",0.857053376865081
"25","2607585139",0.946189476920922
"26","2607585158",0.654066755057781
"27","2607585163",0.645420429722155
"28","2607585187",0.546751952487615
"29","2607585205",1.42713716892818
"30","2607585209",0.851086415049277
"31","2607585210",1.79017602796217
"32","2607585211",2.04284383314649
"33","2607585212",0.963769153293969
"34","2607585232",1.03587179064846
"35","2607585240",1.1726384561173
"36","2607585250",0.889860632170519
"37","2607585252",0.364065768804108
"38","2607585275",0.458630914317582
"39","2607585279",1.1596694758873
"40","2607585308",0.735383290323073
"41","2607585309",1.06085823390007
"42","2607585317",0.54135003022165
"43","2607585324",0.352371102745564
"44","2607585330",1.30934232125014
"45","2607585349",0.693108811978577
"46","2607585353",0.965844204121388
"47","2607585368",1.28360697787702
"48","2607585404",0.555925680429117
"49","2607585410",0.591058098966283
"50","2607585415",1.15855360681523
"51","2607585424",0.513797506822489
"52","2607585425",2.14502639892382
"53","2607585431",1.70412336530726
"54","2607585442",0.931860019523038
"55","2607585445",1.14657909784872
"56","2607585451",1.59856749800552
"57","2607585456",0.870031935513668
"58","2607585493",1.82926050749641
"59","2607585505",0.831519398133178
"60","2607585531",0.494209289503667
"61","2607585540",1.28210079048925
"62","2607585579",1.39375055159661
"63","2607585581",0.854264981859201
"64","2607585597",0.5041811400229
"65","2607585599",1.26897109123889
"66","2607585611",1.45134436331961
"67","2607585646",0.407730339146014
"68","2607585655",1.45091032216461
"69","2607585666",0.553041312613247
"70","2607585674",0.73590965855979
"71","2607585710",0.984628928026774
"72","2607585725",1.19550100647051
"73","2607585726",0.548490151991122
"74","2607585727",1.17018969020509
"75","2607585728",1.04510254481871
"76","2607585741",1.71846264139079
"77","2607585754",1.13810271152264
"78","2607585777",0.573286090748293
"79","2607585780",0.56949888582256
"80","2607585821",2.79226561115282
"81","2607585827",2.43145742694525
"82","2607585830",0.918024850176537
"83","2607586002",0.743135789767402
"84","2607586043",0.944561739011296
"85","2607586048",0.866931942379646
"86","2607586080",2.68626286336182
"87","2607586087",0.69829488708208
"88","2607586121",0.547630104669133
"89","2607586124",1.20824865202873
"90","2607586128",0.687505367411695
"91","2607586140",0.541786069927626
"92","2607586141",0.404811867840764
"93","2607586143",0.82511674964881
"94","2607586158",0.55840998588573
"95","2607586177",0.788940851400662
"96","2607586189",0.871605411452683
"97","2607586191",0.647222419170099
"98","2607586192",0.81488673329728
"99","2607586193",2.96733979427072
"100","2607586194",1.13631825521808
"101","2607586212",1.23890618095089
"102","2607586213",0.661806334718349
"103","2607586218",1.18546873866219
"104","2607586232",0.52461741330074
"105","2607586286",0.660809771627858
"106","2607586290",0.468574765620105
"107","2607586314",0.614443467697909
"108","2607586331",0.760302843299351
"109","2607586339",2.1328517227704
"110","2607586354",0.478050039289286
"111","2607586361",0.738267101001757
"112","2607586390",1.02056393967089
"113","2607586394",1.08718578396811
"114","2607586413",0.856295084444763
"115","2607586431",0.65172912767081
"116","2607586434",0.907736497051586
"117","2607586457",0.796562713382313
"118","2607586465",0.56761800915627
"119","2607586471",0.810443625102593
"120","2607586472",0.425355638699279
"121","2607586496",0.378386507257945
"122","2607586505",0.749543360069719
"123","2607586562",0.643373387881607
"124","2607586563",0.511286734362618
"125","2607586564",0.330603186328204
"126","2607586572",1.15940268795225
"127","2607586573",0.587007446795791
"128","2607586578",0.45472628304176
"129","2607586596",0.753188727570684
"130","2607586616",1.32329841603833
"131","2607586621",0.977653451246057
"132","2607586650",0.805259047002233
"133","2607586654",1.18063558353929
"134","2607586658",0.802875873376363
"135","2607586672",0.92436873199167
"136","2607586693",0.880135220879126
"137","2607586724",0.436811411967366
"138","2607586735",1.92534507997687
"139","2607586742",0.839238909850518
"140","2607586761",1.20569128554457
"141","2607586766",2.30320879073705
"142","2607586797",0.979111792380608
"143","2607586808",1.12627615234845
"144","2607586813",0.633403923433774
"145","2607586819",0.502398688925485
"146","2607586841",0.914422695771729
"147","2607586855",1.23701791487205
"148","2607586860",0.662141401900339
"149","2607586924",1.28656516680378
"150","2607586942",1.48026059387838
"151","2607586950",0.733501023990415
"152","2607586953",0.869753325489439
"153","2607586965",0.744606507977822
"154","2607586987",0.677940177698131
"155","2607587031",0.486641598792075
"156","2607587034",0.51777342333176
"157","2607587038",1.75885117560231
"158","2607587041",1.7938460840875
"159","2607587042",0.567276217802668
"160","2607587043",0.470836062626797
"161","2607587047",0.621617619315555
"162","2607587065",0.800094597697084
"163","2607587067",0.713301353186763
"164","2607587068",0.710969347309227
"165","2607587073",1.12485383197993
"166","2607587135",0.735532675893725
"167","2607587170",0.46935291027837
"168","2607587174",0.48254046843392
"169","2607587185",0.470268447913236
"170","2607587189",0.813671019303316
"171","2607587192",1.42938071514734
"172","2607587203",0.969680331788127
"173","2607587229",0.399455022750266
"174","2607587246",0.425544098243663
"175","2607587269",0.865386779855168
"176","2607587277",0.98887011964709
"177","2607587297",1.58824905696859
"178","2607587313",0.774664048956118
"179","2607587354",0.974420471840912
"180","2607587389",1.92311101941763
"181","2607587392",5.84205299889917
"182","2607587423",0.68457767898635
"183","2607587425",0.313239389387462
"184","2607587450",1.35536175753385
"185","2607587490",0.864428938209107
"186","2607587497",1.14446651393193
"187","2607587505",1.0702776604043
"188","2607587602",1.19613913941858
"189","2607587646",0.838168697780461
"190","2607587647",1.70409762088885
"191","2607587675",0.793266295484216
"192","2607587707",0.85114212646843
"193","2607587716",0.425370359883173
"194","2607587783",0.350257908616126
"195","2607587801",0.439335033796387
"196","2607587828",0.501722352997091
"197","2607587858",0.762056694615632
"198","2607587878",0.662287083192586
"199","2607587879",0.696031536325506
"200","2607587924",0.466701622035492
"201","2607587964",0.799173586329707
"202","2607587965",0.627711748473175
"203","2607587972",0.649577003734724
"204","2607588011",0.468345706713385
"205","2607588037",1.05527154758431
"206","2607588059",0.426872044180272
"207","2607588060",0.38082364345446
"208","2607588070",0.874802334834915
"209","2607588086",0.915575930234025
"210","2607588125",0.891233469637432
"211","2607588126",0.860488954850171
"212","2607588135",0.748038235270114
"213","2607588163",0.614374065644979
"214","2607588166",1.07845271966379
"215","2607588177",0.750842656047278
"216","2607588228",0.920465247341072
"217","2607588243",1.36373112028217
"218","2607588252",1.14838813472893
"219","2607588253",1.97416810351729
"220","2607588254",1.27495348433775
"221","2607588256",1.16817491348933
"222","2607588263",1.30659928006544
"223","2607588276",0.459030739958998
"224","2607588293",0.965897439648876
"225","2607588299",0.739070570514071
"226","2607588367",1.51553193905714
"227","2607588382",0.892946226991133
"228","2607588390",0.368313114261994
"229","2607588427",0.747320142460784
"230","2607588441",1.17087421401695
"231","2607588447",0.526285526549698
"232","2607588451",0.934782729070443
"233","2607588460",2.10759685541512
"234","2607588475",0.728044380450198
"235","2607588483",0.991073483707442
"236","2607588485",0.442025381468257
"237","2607588505",1.4716288494671
"238","2607588544",0.6697650112197
"239","2607588569",2.3066596365309
"240","2607588589",1.3322443809649
"241","2607588592",0.281476232911705
"242","2607588594",1.00266580535997
"243","2607588597",0.657983568333575
"244","2607588600",0.989299888615102
"245","2607588602",1.13882138037253
"246","2607588606",1.13476728047624
"247","2607588607",0.566380562632502
"248","2607588636",0.558304000806266
"249","2607588639",1.5479863063626
"250","2607588701",0.888486889026021
"251","2607588721",1.0326868107308
"252","2607588726",0.373265122617765
"253","2607588727",0.606085962741508
"254","2607588731",0.713192755926553
"255","2607588747",1.17390031399861
"256","2607588774",0.680942333029605
"257","2607588784",0.785470423893247
"258","2607588793",0.567949767778454
"259","2607588831",0.335529780267365
"260","2607588840",0.438163642605937
"261","2607588872",0.777971990586001
"262","2607588905",1.50572898370529
"263","2607588937",0.65031322530044
"264","2607588954",0.621606835011826
"265","2607589015",0.604767015272148
"266","2607589100",0.793288433717174
"267","2607589101",0.950408893998951
"268","2607589112",1.51444017761279
"269","2607589117",1.81600998362175
"270","2607589124",0.925205047666835
"271","2607589129",0.625865443526557
"272","2607589151",1.08392721693334
"273","2607589157",1.11618557175928
"274","2607589158",0.732013337141346
"275","2607589180",0.765530177541843
"276","2607589182",0.448564621628285
"277","2607589192",0.395109669937563
"278","2607589196",4.41379218825649
"279","2607589198",0.527313304136305
"280","2607589201",0.866934934647123
"281","2607589202",0.667672697143195
"282","2607589203",1.1073564496491
"283","2607589204",0.91163096322626
"284","2607589238",0.935377380663192
"285","2607589243",1.76119676438992
"286","2607589245",0.722743838079848
"287","2607589258",0.591096844346449
"288","2607589277",0.923138166470385
"289","2607589310",0.668699335802179
"290","2607589316",1.51069010992936
"291","2607589317",0.63646451897399
"292","2607589320",1.95070141243321
"293","2607589324",0.973944677418113
"294","2607589337",0.783650715904153
"295","2607589408",0.695196569913762
"296","2607589451",0.741686357508096
"297","2607589464",0.889767619732222
"298","2607589466",1.20464419926111
"299","2607589484",1.48732673572487
"300","2607589498",0.781774911954323
"301","2607589511",0.466641276217562
"302","2607589518",0.504838549261487
"303","2607589542",0.341556649187022
"304","2607589558",1.52688413598738
"305","2607589594",0.612884848797312
"306","2607589599",0.844150234624356
"307","2607589604",0.527734255706935
"308","2607589605",0.833471813302614
"309","2607589644",0.373917849523225
"310","2607589647",1.14818681842092
"311","2607589654",0.853726151143824
"312","2607589735",0.998414761415434
"313","2607589750",0.388223160221047
"314","2607589754",0.638593195555325
"315","2607589759",1.07382063362637
"316","2607589821",0.478356294450963
"317","2607589825",1.20291404635946
"318","2607589848",1.36516364422907
"319","2607589849",1.81640249025825
"320","2607589852",0.88620120418852
"321","2607589853",0.392763916879311
"322","2607589861",1.07906993122318
"323","2607589862",1.1072841310773
"324","2607589883",1.11349309754693
"325","2607589891",0.62140516722973
"326","2607589893",0.502805578227896
"327","2607589896",0.523478087584646
"328","2607589908",1.06712900135038
"329","isiA",0.67159187774824
"330","K00003",0.489438381685728
"331","K00012",0.927502277868688
"332","K00027",0.540335326687813
"333","K00033",1.76867798280691
"334","K00036",1.43348360321512
"335","K00053",1.06610758926553
"336","K00104",1.02643355979466
"337","K00134",0.662559702325809
"338","K00161",0.677133286719048
"339","K00254",1.12510152564048
"340","K00276",0.696216387704867
"341","K00281",1.5761212558628
"342","K00284",0.670411211325391
"343","K00366",1.61249851675108
"344","K00367",1.1149966605309
