"","gene_id","optR_FC"
"211","K02718",0.936980087224956
"212","K02835",0.306664664621195
"213","K02863",0.567151525229585
"214","K02864",1.06918911629385
"215","K02867",0.490892888664031
"216","K02871",0.41134119898805
"217","K02874",0.484821709535877
"218","K02876",0.413408345438306
"219","K02878",0.53265583547497
"220","K02879",0.308472261152937
"221","K02881",0.543073105591733
"222","K02886",0.658145085965807
"223","K02887",0.298683954395277
"224","K02888",0.656883085215816
"225","K02890",0.503398306863132
"226","K02892",0.641155650743389
"227","K02895",0.688562276053581
"228","K02897",0.318746526488543
"229","K02899",0.453787560674244
"230","K02904",0.372929119560862
"231","K02906",0.655734080252021
"232","K02913",0.600176857882653
"233","K02916",0.455413925899825
"234","K02919",0.598421534809942
"235","K02926",0.464137458109603
"236","K02931",0.661099769840764
"237","K02933",0.443797756867962
"238","K02935",0.542380675795976
"239","K02946",0.33292487745333
"240","K02948",0.558539122405392
"241","K02950",0.654891409174374
"242","K02952",0.397894991482875
"243","K02965",0.415113229041546
"244","K02967",0.487324588211868
"245","K02982",0.662613764554531
"246","K02988",0.521982276187019
"247","K02992",0.360075770037664
"248","K02994",0.569515520427122
"249","K02996",0.413875522575888
"250","K03040",0.741270766117638
"251","K03072",0.374702978754399
"252","K03076",0.503238386487236
"253","K03101",1.13538570502808
"254","K03147",0.740034571143183
"255","K03320",0.393500374969657
"256","K03439",0.818210918532212
"257","K03498",1.24160902468539
"258","K03523",0.775078077490407
"259","K03530",0.494868234977201
"260","K03544",0.489248425441805
"261","K03561",0.558249178954315
"262","K03636",0.598007392369379
"263","K03655",0.579944421242306
"264","K03787",0.328440880900733
"265","K03802",0.372769918905235
"266","K03810",0.469070089544386
"267","K04083",0.378104677801008
"268","K04749",0.468550422859834
"269","K04751",0.807326749181695
"270","K05377",0.378838978878565
"271","K05378",0.557034018776447
"272","K05572",0.281025185042244
"273","K05575",0.263890988357595
"274","K05576",0.437937982570486
"275","K05580",0.245317094049623
"276","K05581",0.306441655393664
"277","K05810",0.568069928607128
"278","K06042",0.52735702167617
"279","K06137",0.862939891017565
"280","K06173",0.982067848732774
"281","K06178",0.527416801488029
"282","K06194",0.482502191745939
"283","K06203",0.550841125459644
"284","K06381",0.415599658891109
"285","K06872",0.325768574951148
"286","K06962",0.453862582967998
"287","K06997",0.842197101417932
"288","K07171",0.78547751126004
"289","K07452",1.15224157419587
"290","K08479",0.345106707254248
"291","K09568",0.280788647503576
"292","K09775",0.434236143560996
"293","K09777",1.22513336886908
"294","K09800",0.529896318163343
"295","K09903",0.557782712134917
"296","K10257",0.769677206690859
"297","K10541",0.948176101098423
"298","K10947",0.971200824660246
"299","K11004",0.582558332895762
"300","K11145",0.74850552593346
"301","K11522",0.585869930069393
"302","K11690",0.777877235435404
"303","K11754",0.743543962848937
"304","K13789",0.377812641489908
"305","K14330",0.367201424442157
"306","K14331",0.30623774143443
"307","K14518",0.821122125403527
"308","K15226",0.731528002041294
"309","K16566",0.219746823098213
"310","K18277",0.611159333981586
"311","K21615",0.678864892864486
"312","K21900",0.469981494526408
"313","K23054",0.343923150782392
"314","K23095",0.496544124166747
"315","K23262",0.499200652401803
"316","K24419",0.975138383623158
