"","gene_id","supraL_FC"
"1","2607584603",0.762128254607555
"2","2607584616",0.574580547646086
"3","2607584622",0.316062684415915
"4","2607584686",1.0945316999632
"5","2607584692",1.26381817807506
"6","2607584693",0.711913865371725
"7","2607584694",0.929113724944414
"8","2607584707",0.642391696799601
"9","2607584742",0.841885395688422
"10","2607584747",0.718984527737014
"11","2607584817",1.11424670196651
"12","2607584837",1.19689616886926
"13","2607584846",0.477276545745238
"14","2607584871",0.770185449917787
"15","2607584891",1.42052365199148
"16","2607584895",1.02867309571488
"17","2607584896",0.782121505939389
"18","2607584899",1.13844168660076
"19","2607584916",0.346373014749363
"20","2607584939",0.474519643331699
"21","2607584976",0.66839068822945
"22","2607584989",0.772570121078485
"23","2607584990",1.74561108035365
"24","2607584992",0.610526196254127
"25","2607585066",0.816812068497703
"26","2607585082",0.465407785644763
"27","2607585100",0.589734975002258
"28","2607585127",1.10939962234902
"29","2607585128",0.634559976290411
"30","2607585130",0.291404710079386
"31","2607585163",1.5506874847802
"32","2607585164",1.33751397528651
"33","2607585180",0.412357761914086
"34","2607585187",0.534622215992507
"35","2607585205",0.709791479966281
"36","2607585232",0.803703487236175
"37","2607585250",0.498678023203296
"38","2607585261",1.10348192282472
"39","2607585273",0.412818234425708
"40","2607585279",0.861793200684111
"41","2607585292",0.976237601373154
"42","2607585296",2.31761958172138
"43","2607585317",0.696946406216749
"44","2607585318",0.491119368491091
"45","2607585330",1.38191419126758
"46","2607585349",0.84356895248132
"47","2607585350",0.694068219488347
"48","2607585353",0.727274742842898
"49","2607585368",0.980793279807789
"50","2607585404",0.612579114178244
"51","2607585415",1.01769924825021
"52","2607585425",1.8205159041629
"53","2607585442",0.575648128579729
"54","2607585445",0.632292127897373
"55","2607585473",0.930534398578216
"56","2607585474",0.590400987536109
"57","2607585477",1.11229057510535
"58","2607585492",1.06786559695081
"59","2607585493",2.10740522064781
"60","2607585531",0.690239886315951
"61","2607585538",1.82826255958751
"62","2607585573",0.831825724472538
"63","2607585579",2.02390393881985
"64","2607585597",0.647090497679878
"65","2607585599",1.67921644937442
"66","2607585617",1.18788025259046
"67","2607585625",1.56232387608872
"68","2607585646",0.384899038416266
"69","2607585708",0.927745226164523
