"","gene_id","subR_FC"
"1","2607584618",0.807426446817817
"2","2607584640",1.42238074157059
"3","2607584692",1.18155780459168
"4","2607584693",1.13057268218724
"5","2607584694",1.06676042796455
"6","2607584707",0.711362633830075
"7","2607584792",0.63835856224706
"8","2607584793",0.889430987619472
"9","2607584817",0.528302945789665
"10","2607584846",0.434643551216172
"11","2607584888",1.39520337409911
"12","2607584891",0.794730603224529
"13","2607584939",0.564065864603894
"14","2607584988",0.923844282110779
"15","2607585000",0.852248480065202
"16","2607585001",1.30706796238804
"17","2607585082",0.665954913444914
"18","2607585143",0.767511459117919
"19","2607585163",0.86834619381137
"20","2607585164",1.10560414875916
"21","2607585205",0.818370413583588
"22","2607585296",0.898099594496726
"23","2607585330",1.43384883555756
"24","2607585404",0.490404422244924
"25","2607585415",0.656338490731816
"26","2607585420",1.47463094619675
"27","2607585449",0.468175134790085
"28","2607585473",1.03550039448303
"29","2607585474",0.51616498676494
"30","2607585477",0.495793209525633
"31","2607585538",0.824648383564786
"32","2607585562",1.09398665526744
"33","2607585579",1.14838882119233
"34","2607585597",0.474400063547129
"35","2607585599",2.12345788556446
"36","2607585625",0.392992319410747
"37","2607585674",0.501802456554543
"38","2607585708",1.16904117028956
"39","2607585725",0.834206084336153
"40","2607585726",0.873059939323647
"41","2607585727",1.1256929293055
"42","2607585728",1.43489856900264
"43","2607585755",0.445052277653646
"44","2607585823",2.07904050483632
"45","2607585834",1.28302383477476
"46","2607585896",0.541604246552828
"47","2607585945",1.52860629091354
"48","2607585971",2.08175565959776
"49","2607585973",1.69259942521445
"50","2607586038",0.56508806093148
"51","2607586048",0.830518976347482
"52","2607586128",0.449970453866792
"53","2607586129",0.431515869722928
"54","2607586130",0.429660418944459
"55","2607586139",0.318529912873974
"56","2607586140",0.389530199806737
"57","2607586158",0.525190726891316
"58","2607586187",0.479899864247038
"59","2607586192",0.602977121015874
"60","2607586205",1.07994507349674
"61","2607586226",0.890858503029528
"62","2607586286",0.35120988785173
"63","2607586290",0.818237898938308
"64","2607586312",1.67753111559724
"65","2607586313",1.10741211266223
"66","2607586314",0.726199907017816
"67","2607586327",0.554232528989673
"68","2607586376",0.82469100096663
"69","2607586432",0.634509057895699
"70","2607586434",0.843036801597608
"71","2607586476",1.13024402429007
"72","2607586499",0.82073905958711
"73","2607586505",0.748335023020012
"74","2607586557",1.31879844270809
"75","2607586558",1.05435005807205
"76","2607586559",1.0689057905423
"77","2607586643",1.60184116670791
"78","2607586700",0.984968751165003
"79","2607586701",1.0859252249202
