"","L22.1","L22.2","L22.3","R22.1","R22.2","R22.3","L27.1","L27.2","L27.3","R27.1","R27.2","R27.3","L32.1","L32.2","L32.3","R32.1","R32.2","R32.3"
"2462",4.73657529048819,5.29456015289298,2.44855572824857,1.74374363051524,15.9206740705303,5.40650266634203,2.60678318974112,0,0,4.82635704368439,8.47754816671266,4.90518820123286,5.5427021850634,2.68962286206042,12.0525050427192,6.18306452887556,5.89489901338705,3.56005008409444
"2463",2.84194517429291,4.23564812231439,0,5.23123089154572,3.03250934676768,4.73068983304927,2.60678318974112,17.2031401102624,12.0156726863756,2.19379865622018,6.0553915476519,3.67889115092464,8.3140532775951,6.99301944135708,8.03500336181279,4.80905018912544,3.27494389632614,3.56005008409444
"2464",17.0516710457575,22.2371526421505,9.79422291299427,16.5655644898948,15.1625467338384,12.1646309992696,18.2474823281878,4.30078502756561,60.0783634318782,14.9178308622972,27.8548011191987,14.7155646036986,22.6327005890089,26.3583040481921,16.8735070598069,11.6791218878761,22.2696184950178,23.4963305550233
"2465",23.6828764524409,13.7658563975218,7.3456671847457,11.3343335983491,17.4369287439141,17.5711336656116,13.0339159487056,8.60157005513122,12.0156726863756,14.0403113998091,13.3218614048342,6.74463377669518,15.7043228576796,13.9860388827142,17.6770073959881,13.0531362276262,13.0997755853046,15.6642203700155
"2466",2.84194517429291,1.0589120305786,0,3.48748726103048,4.54876402015151,2.02743849987826,0,0,0,2.19379865622018,2.42215661906076,1.22629705030821,1.84756739502113,2.68962286206042,0.803500336181279,4.12204301925037,1.96496633779568,4.27206010091332
"2467",119.835354849351,92.1253466603379,93.0451176734455,113.343335983491,100.072808443333,87.1798554947652,104.271327589645,107.51962568914,132.172399550132,72.3953556552659,69.0314636432317,88.2933876221915,70.2075610108031,67.2405715515104,59.4590248774147,81.0668460452573,72.7037544984403,76.8970818164398
"2468",28.8931092719779,18.0015045198361,9.79422291299427,23.5405390119558,10.6137827136869,25.6808876651246,20.8542655179289,12.9023550826968,36.0470180591269,22.3767462934458,23.6160270358424,25.7522380564725,26.3278353790512,30.6617006274887,36.1575151281576,18.5491935866267,19.6496633779568,24.2083405718422
"2469",212.198573013871,133.422915852903,34.2797801954799,149.961952224311,152.383594675076,192.606657488435,52.1356637948223,21.503925137828,0,222.88994347197,193.772529524861,174.134181143766,204.618088998591,158.149824289152,120.525050427192,144.271505673763,162.437217257777,126.737782993762
"2470",979.997427602006,739.120597343861,325.657911857059,887.565507932258,830.149433677651,1058.32289693645,318.027549148416,335.461232150118,144.188072236508,1506.70091709202,1406.06191736477,1208.51574307875,1326.55338962517,1165.68254841698,997.143917200968,1000.96944650797,1183.56472413227,1043.09467463967
"2471",22.2619038652945,24.3549767033077,41.6254473802256,19.1811799356677,47.003894874899,24.3292619985391,36.4949646563756,55.9102053583529,72.0940361182539,37.7333368869871,13.9274005595994,23.2996439558561,33.2562131103804,29.5858514826646,29.7295124387073,26.7932796251274,27.5095287291396,42.7206010091332
"2472",268.090161441631,297.554280592586,465.225588367228,442.910882150871,455.634529351843,407.51513847553,443.15314225599,374.168297398208,420.548544023148,358.466700426377,282.786785275344,276.529984844502,265.125921185533,254.438322750915,298.902125059436,390.90707965891,358.933851037345,351.73294830853
"2473",143.991888830841,170.484836923154,213.024348357625,304.28326352491,259.279549148636,247.347496985148,203.329088799807,206.437681323149,324.423162532142,240.001572990487,226.471643882181,178.426220819845,201.384846057304,183.43227919252,187.215578330238,255.566667193523,269.200388278009,274.123856475272
