"","L22.1","L22.2","L22.3","R22.1","R22.2","R22.3","L27.1","L27.2","L27.3","R27.1","R27.2","R27.3","L32.1","L32.2","L32.3","R32.1","R32.2","R32.3"
"2798",7.45851073559782,6.89945705516873,6.68590786705514,6.80471467867815,6.76216843734414,6.86226699345068,5.63006039721125,6.01649962590687,5.4832422893206,5.79268980774151,5.91816875121661,5.94614940615628,6.18144481808559,6.4121606928212,6.26654680717787,5.89672065715598,5.53108405870692,5.95488776518622
"2799",5.92310288719248,6.19424177978463,5.76840032071738,6.02399341876004,6.01231924211447,5.90033093276662,5.46679052312671,5.15242935291632,4.99200643910508,4.98593795628397,4.88723380633733,5.10857147440603,5.54165682251489,5.35682784621661,5.25962324028935,5.17390962341202,5.04961200764248,5.48215419442649
"2800",8.11207174064077,8.11509987064083,8.3715297011495,7.75005781049994,7.73186049302255,7.71137727337498,7.76243193744453,7.70835278277698,7.51864363550525,6.76916557058173,6.82549078532972,6.49633662812968,6.97351385892957,7.08977370439466,7.15896743509124,6.74654555344806,6.66012669552194,6.72229006919598
"2801",4.49112519439411,4.0678023423864,3.42812905379228,4.50440956605255,4.03765752953047,4.42742014497377,3.156001471139,3.1878249878664,3.48577911927374,4.0171777972481,4.17182271655817,3.83650795426139,4.09439986662536,3.82511938133746,3.33747970236412,3.21075263314552,3.47736664905747,2.84505392904545
"2802",1.95188802467024,2.01254784642663,1.42103127191668,2.00757316669542,1.93518176285376,1.70469660718327,1.43189884231031,1.5081055271381,1.63491240808831,2.11200573807149,1.74049023093588,1.47093729039166,1.75341330388957,1.60266687107807,1.45530164410003,1.40277071956238,1.38677547255223,1.72826951175703
"2803",7.18610432897114,7.27141347006326,7.27427923957635,6.95444643815515,7.17634859880962,6.83760006690333,7.44392168841395,7.128772636156,7.36025464605584,6.7116545924469,6.69039322457602,6.8580256544446,7.09856968124287,7.11900730742228,6.92915957388655,6.96844520624361,7.02204764756064,6.80898195099325
"2804",3.06796555546069,2.63223045424282,2.52649227440339,2.85090364606953,3.12701138306643,2.53130207978755,2.71639071427839,2.30368927871038,2.47502966625409,2.25883143328216,2.60339438855577,2.54252014608746,2.21973224054616,2.45703322296793,2.46955270082934,2.54177053359432,2.90593665475179,2.71294805217493
"2805",2.39090842351271,2.0591018209235,2.54834815717628,2.62569979653034,2.53954694867796,2.38497411202424,2.2028248658117,2.54541625562356,2.50213838694226,2.90242600987046,2.61929179397798,2.69320214104285,3.20196348847907,2.82867829738099,2.88133798893555,2.83627851818994,2.92061654892023,2.79693588537146
"2806",1.90920628122782,1.49551477487218,1.52204008024449,1.43841228158707,2.24467724245822,1.95695534535762,1.53355408512013,1.6145102986666,1.74355365249263,2.23432360584505,1.64560042662378,1.65087683709988,1.95652230747385,2.0434481788688,1.9598376750366,1.69912308936473,1.85916360677798,1.90012991272925
"2807",3.32103922461021,3.66082867144869,3.25456090373763,2.93814886574015,2.84231551279354,2.91613451289845,3.14253125102384,2.80130651432788,3.03469626707845,3.40282668211957,3.14979483593946,3.62624200984995,3.37610014646191,3.25706525228237,3.59544739233265,3.30692364883169,3.26815466986506,3.27931035410105
"2808",5.59259333190114,5.70230188971226,6.45917613443672,5.65493882935464,5.93243382962712,5.77791214689692,6.56217684347968,6.30789034458671,6.8368930499243,5.947060156483,5.97802707644844,5.76198667313909,5.71414687316046,5.784952257002,5.95664715320379,5.98249078445648,5.84228123033439,5.94389547012726
"2809",5.91452015095116,6.34150676685136,6.10376355168556,6.37427077013369,6.13629772563795,6.08546517369864,6.53352882232857,6.28103391318272,7.19390422233361,6.12341595851147,6.20935598963746,6.21458779771142,6.04414325126219,6.28708161272877,6.36052111876422,6.36639795259444,6.47139959016892,6.32568629452292
"2810",5.98654335504798,5.79641059478512,4.48821793708859,6.07475029973622,5.56801506038527,6.29076526165881,4.99965472457356,5.16223255657596,5.17014403415708,6.50932540414515,6.20499203150092,6.05615115665361,5.86288763897942,5.89622816855823,5.71176812388259,5.9942626192943,5.85768472672751,5.60399485275748
"2811",5.76517205778674,5.67989430472564,5.25692728717703,5.88113004022211,5.79549125994515,6.11117030851115,4.95864144146122,4.51509903856038,4.93954747591218,5.43049574112916,5.49816289607728,5.93777529439086,5.33779609312817,5.12146608080785,4.97338824818502,4.9906886720405,5.45903352143918,5.20001869504251
"2812",6.07200058802214,6.02749894568501,5.57685886002622,5.7241497384216,6.09346217236217,6.01585886757709,4.91268821768865,4.56655212114726,4.81217917304687,5.39855043783927,5.65039690246967,5.74759239146494,5.52150960543189,5.40710591020151,5.4898679049561,5.42566727712673,5.21068031265646,5.02528521775208
"2813",4.47830055714007,4.30518324689274,4.84021125454876,4.7431266994695,4.62785403327627,4.26238982298158,5.04089342200133,4.63478880917596,4.77967476741001,4.58996984499864,4.5664319698675,4.49430605504385,4.47415008046375,4.13446294236068,4.51641857533963,4.45794483104424,4.67865264176052,4.82300486943342
"2814",3.61416590101809,3.58634154229936,4.34394166039076,3.4992109088155,3.44877550751217,3.73169670759357,3.76674248989776,3.60381379130699,3.53732596806651,4.01084427701324,4.06457829373641,4.14239517590127,3.69972538430075,4.13305578186166,4.27123466501225,3.924700540313,3.74945634784262,3.57331804097233
"2815",6.82366819667485,6.64823342081008,7.00595912345676,7.38453741102158,7.19787045942615,6.93621021041168,7.84940423076359,7.21530535491661,8.01074332709094,8.07969506310637,8.09180985483532,7.99605088776944,8.09852495421934,8.08637580052266,8.15395800542568,8.27964715843243,8.20590449506676,8.17298054846729
"2816",1.47781330830619,1.32453879811839,1.33431141169233,1.2689277470755,1.08615619653887,1.54056556229048,2.24863192208649,1.41957024460202,1.54665289641566,2.01649768787305,1.39195760236756,1.68369018087613,1.7605351894709,1.53513449763143,1.90804278349839,1.64688037020327,1.88118978688025,1.45431933203938
"2817",3.86175911864595,3.50699547905415,3.85215954081502,4.11778910639962,4.33639693396324,3.52441793615817,4.31947071259416,3.42747164392406,4.63291456376073,3.53853930503479,3.47966239467467,3.7349222063138,3.18180310670519,3.42297235234265,4.03903067205084,3.9316209453652,4.00705813578563,4.00856148873774
"2818",4.11624747784019,4.08579021400902,3.64269461191957,3.90817114863489,3.51185598233767,3.85538290344541,3.25870234178681,3.98552870819452,3.6521026402264,3.73263471069748,3.31890443329686,3.32961151258784,3.98709245457204,3.64188356217338,2.88871156996017,3.4272166508227,3.64781681917177,3.98641455881343
"2819",0.641336018190936,0.654809608885131,0.769965705120758,0.910678191546734,0.602285058000911,0.841403616698481,1.18895824526648,0.832503490829493,0.952704298557303,0.906129583997024,1.11122841673379,0.697163278809843,1.15563816486024,1.29562827812523,1.00960013495435,1.16131346321262,1.14230561133247,0.970913456741613
"2820",7.52132670396708,7.28369333218286,7.70963778463589,7.18219572157368,7.39336907847164,7.07497896774798,7.65383699410503,7.35935682633597,7.84540791643579,6.69640861521705,6.88825212597668,6.856513539217,6.88092179658631,6.9407639277428,7.13055340843925,7.27798719823811,6.89132545034814,7.38505274183771
"2821",0.897064042302461,1.12468864287728,0.948030355018556,0.934845439762284,1.02965341847873,1.10845946173153,0.95608887020938,1.01350267637177,1.1356704503125,0.775924110221418,0.965756845496117,0.852811147832747,1.43450929826289,1.63610556281025,1.47294004259928,1.4030552439271,1.61352982111609,1.12572239337603
"2822",4.39019963987934,4.11386545880701,4.48316368479557,4.46549649319046,4.24256940347777,4.66559616283537,4.2347879109071,4.33696698088854,4.10021277819015,5.02352006062476,4.81999740847871,4.58897899193876,4.7806427460463,4.55130173311108,4.82209479116423,4.76396508038502,4.48637946784361,4.33664499983427
"2823",5.66311892157434,5.5542162690492,5.646626533157,5.77130977402169,5.50908426069153,5.57655771002115,5.42656800570395,5.26443777173701,5.95601116414062,5.92736734081232,6.07275964328294,5.76410624912674,5.81368750609986,5.89587526298445,5.8826850711084,5.81688163991467,5.96113272536862,5.70563643857053
"2824",9.01388327119028,8.90188001473546,8.89833728180737,8.76701478647692,8.74456195190055,8.91282307748265,9.12088331020972,9.28240448302849,9.18515173245397,9.04911385916071,9.27558722645418,9.23319501435611,9.32769304191025,9.41807385485513,9.49574534829333,8.96963289705679,9.11396670875887,8.98361801698124
"2825",10.2845292433328,10.0688884841515,10.6724965334971,10.2584693565098,10.00512769864,10.0224152852773,12.1364227487816,12.2429239091535,12.2705035472943,11.2806344367164,11.2105058977336,11.152275960362,11.4868302347326,11.4744607175926,11.6449869495174,11.3339324094902,11.046835462992,10.9377637514698
