"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030089","GO:0030089","phycobilisome","11/117","13/759",4.56740535024116e-08,2.19235456811576e-06,2.06735189537231e-06,"K02092/K02093/K02094/K02096/K02097/K02284/K02285/K02290/K05376/K05377/K05378",11
"GO:0009523","GO:0009523","photosystem II","9/117","18/759",0.000525320247725621,0.0126076859454149,0.0118888266590535,"K02704/K02705/K02708/K02709/K02710/K02712/K02719/K02720/K02723",9
