"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0022626","GO:0022626","cytosolic ribosome","6/27","29/759",0.000308418074997236,0.00628410929128214,0.00434099654989884,"K02864/K02906/K02933/K02948/K02982/K02994",6
"GO:0005840","GO:0005840","ribosome","8/27","56/759",0.000392756830705133,0.00628410929128214,0.00434099654989884,"K02864/K02886/K02897/K02906/K02933/K02948/K02982/K02994",8
"GO:0044391","GO:0044391","ribosomal subunit","6/27","37/759",0.00123987960421012,0.0132253824449079,0.00913595497839033,"K02864/K02906/K02933/K02948/K02982/K02994",6
"GO:0043228","GO:0043228","non-membrane-bounded organelle","6/27","45/759",0.00356525788509864,0.0228176504646313,0.015762192755173,"K02864/K02906/K02933/K02948/K02982/K02994",6
"GO:0043232","GO:0043232","intracellular non-membrane-bounded organelle","6/27","45/759",0.00356525788509864,0.0228176504646313,0.015762192755173,"K02864/K02906/K02933/K02948/K02982/K02994",6
"GO:1990904","GO:1990904","ribonucleoprotein complex","6/27","49/759",0.00554359580165093,0.0274371874057955,0.0189533202474245,"K02864/K02906/K02933/K02948/K02982/K02994",6
"GO:0015934","GO:0015934","large ribosomal subunit","4/27","22/759",0.00600188474501777,0.0274371874057955,0.0189533202474245,"K02864/K02886/K02906/K02933",4
"GO:0022627","GO:0022627","cytosolic small ribosomal subunit","3/27","12/759",0.00714063613847675,0.028562544553907,0.0197307051194752,"K02948/K02982/K02994",3
"GO:0032991","GO:0032991","protein-containing complex","8/27","92/759",0.0108138097015053,0.0384491011609078,0.0265602343545745,"K02864/K02906/K02933/K02948/K02982/K02994/K03076/K03439",8
