"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030089","GO:0030089","phycobilisome","12/116","13/759",1.11445197639737e-09,5.7951502772663e-08,5.3962937804504e-08,"K02092/K02093/K02094/K02096/K02097/K02284/K02285/K02290/K05376/K05377/K05378/K05380",12
"GO:0031676","GO:0031676","plasma membrane-derived thylakoid membrane","17/116","48/759",0.000293579048084189,0.00763305525018891,0.00710770326940668,"K02110/K02112/K02115/K02634/K02636/K02643/K02689/K02690/K02693/K02700/K02709/K02710/K02712/K02719/K02720/K02723/K05573",17
"GO:0009523","GO:0009523","photosystem II","8/116","18/759",0.00270397713372831,0.046868936984624,0.0436431397022814,"K02704/K02709/K02710/K02712/K02719/K02720/K02723/K08902",8
