"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016151","GO:0016151","nickel cation binding","3/10","10/1180",5.10936123566136e-05,0.000510936123566136,0.000484044748641603,"K03187/K03188/K03190",3
